,original_text,disfluent_text,binary_label,token_tags
1484,"这道菜如此受宠，使不少东北菜馆里面的大师傅开发了新的品种，例如用橙汁和白醋熬制成酸甜汁，再做成这个香橙锅包肉是一种新型的品种，或者是以白糖和白醋的传统的做法，如法炮制锅包虾，而且都大受欢迎。
","这道菜如此受宠，使不少东北菜馆里面的大师傅开发了新的品种，例如说用橙汁和白醋熬制成酸甜汁，然后再做成这个香橙锅包肉是一种新型的品种，或者是以这个白糖和白醋的传统的做法，如法炮制锅包虾，而且呢都大受欢迎。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1485,"听说还有不少店，已经准备推出一系列的果味锅包肉。
","听说还有不少店呢，已经准准备推出一系列的果味锅包肉啦。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1486,"其实很留恋老妈做的锅包肉。
","其实就是很留恋老妈做的这个锅包肉。
",D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
1487,"老妈的厨艺虽然不能够达到饭店大师傅的水平，但是也可以恰如其分的将它演绎的万千风情。
","老妈的厨艺虽然不能够达到这个饭店大师傅的水平，但是呢也可以恰如其分的将它演绎的万千风情。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1488,"每当我感到嘴馋的时候，我就不忘提醒老妈是不是该吃一顿锅包肉。
","每当我感到嘴馋的时候呢，我就不忘提醒老妈是不是该吃一顿锅包肉啦。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1489,"所以在那段日子的餐桌上面，每天无一例外的肯定都有锅包肉，每天都吃，老妈也烦了。
","所以在那段日子的餐桌上面，每天无一例外的肯定都有锅包肉啊，每天都吃，老妈也烦了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1490,"于是我在某一天决定自己按照老妈的配方做一顿锅包肉。
","于是呢我在某一天决定自己按照这个老妈的配方做一顿锅包肉。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1491,"下面说说锅包肉的具体做法和原料。
","下面说说锅包肉的具体做法和原料呢。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1492,"大家准备二至三两的里脊肉，配料有淀粉、姜、蒜、葱、红辣椒、盐、酱油、糖、醋、味精、色拉油等等。
","大家准备二至三两的里脊肉啊，配料呢有淀粉、姜、蒜、葱、红辣椒、盐、酱油、糖、醋、味精、色拉油等等。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1493,"下面是工序第一步，将里脊肉切成七厘米长五厘米宽零点二至零点三厘米厚的大片，用开水略微烫一下。
","下面是工序第一步呢，就是将这个里脊肉啊切成七厘米长五厘米宽零点二至零点三厘米厚的大片，用开水呢恩略微烫一下。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1494,"第二道，在肉片上加盐拌匀，再加入淀粉和少量的水调成糊。
","第二道呢，就是在肉片上加盐拌匀，再加入淀粉和少量的水调成糊。
",D,"['F', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1495,"第三步要将蒜和姜切碎成沫待用，再把酱油还有糖醋味精兑制待用。
","第三步呢就是要将这个蒜和姜切碎成沫待用啊，然后再把这个酱油还有糖醋味精兑制待用。
",D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1496,"逐片的放到油里。
","逐片的放到油里啊。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1497,"炸到金黄色，把它捞出来。
","炸到金黄色，把它捞出来。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1498,"下面一步，等到油温升到八至九成的时候，再将肉片再炸一到两次，到肉片外酥内嫩的时候，就捞出来把油沥一下。
","啊下面一步，就是等到这个油温升到八至九成的时候呢，再将这个肉片再炸一到两次，到这个肉片外酥内嫩的时候呢，就捞出来把油沥一下啊。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1499,"锅里面要把底油留住，投入姜沫蒜沫，把它炸香了，然后再加入刚才炸好的肉片再烹入兑汁翻拌均匀以后，起锅装盘就可以做成了。
","这个锅里面呢要把这个底油留住，投入姜沫蒜沫，把它炸香了，然后再加入一些加入刚才炸好的这个肉片再烹入兑汁翻拌均匀以后，起锅装盘就可以做成了。
",D,"['D', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1500,"注意，在做菜过程中有几个要点，第一就是里脊肉切片完了之后，要用刀拍几下，使得肉质更嫩，加入少许的盐到时候会更加的入味。
","注意，在这个做菜过程中呢有几个要点，第一呢就是这个里脊肉切片完了之后呢，要用刀拍几下，使得这个肉质更嫩，加入这个少许的盐到时候就会更加的入味。
",D,"['F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1501,"第二就是兑汁要用白醋，因为米醋的颜色太深会影响菜色，最好连酱油也不要放。
","第二呢就是兑汁要用白醋，因为这个米醋的颜色呢太深会影响菜色，最好连酱油也不要放。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1502,"是有一点麻烦的，所以注意不要把肉炸的太硬，火可以稍大一些。
","是有一点麻烦的，所以注意呢不要把这个肉炸的太硬，所以火呢可以稍大一些。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1503,"第四就是锅里炸过的肉比较多，要倒出来一些，不然做出来的菜就会太油腻了。
","第四就是锅里炸过的肉呢呃比较多，要倒出来一些，不然做出来的菜就会太油腻了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1504,"第五注意要反复炸上三次，可以使肉片色泽金黄，而且能够长时间的保持酥脆。
","第五呢注意要反复炸上三次就，可以使这个肉片色泽金黄，而且能够长时间的保持酥脆啊。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1505,"关键最后一步，烹汁记住一定要少要快，那么你就可以做成一顿美味的锅包肉。
","关键最后一步呢，这个烹汁啦记住一定要少要快，那么你就可以做成一顿美味的锅包肉啦。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1506,"今天我想说的是我的手机。
","今天我想说的是我的手机。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1507,"进入二十一世纪信息化时代，手机已经成为每个人所必须的通讯工具，上到七八十岁的老人，小到十几岁的小孩儿都人手有一部手机，我也不例外。
","恩进入二十一世纪信息化时代，手机已经成为每个人所必须的通讯工具，恩上到七八十岁的老人，小到十几岁的小孩儿都人手有一部手机，我也不例外恩。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1508,"从大学到现在，我已经有过两个手机。
","从大学到现在，我已经有过两个手机。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1509,"第一个手机是诺基亚的八二幺零，当时买手机的时候是大四的下学期，那时候为了找工作方便，就买了一个手机。
","第一个手机是诺基亚的八二幺零，当时买那个手机的时候是大四的下学期，那时候为了找工作方便，就买了一个手机。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1510,"刚开始买手机时候没有想好买什么品牌，考虑到诺基亚的信誉，他的售后服务都比较好，后来就决定买一个诺基亚的。
","刚开始买手机时候没有想好买什么品牌，考虑到诺基亚的信誉，他的售后服务都比较好，后来就决定买一个诺基亚的。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1511,"诺基亚八二幺零是诺基亚比较经典的一款手机，他形状很适合我，我的手形比较薄又很小，而且很符合我手的曲线，握起来觉得很舒服，考虑到价格还是能承受的范围之内，于是就买了。
","恩诺基亚八二幺零是诺基亚比较经典的一款手机，他的形状他形状很适合我，我的手形比较薄又很小，而且很符合我手的曲线，握起来觉得很舒服，然后考虑到价格还恩是能承受的范围之内，于是就买了。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1512,"买了回来之后发现全班十二个女生居然有六个人都买了那款手机，后来被称为我们班的手机。
","买了回来之后发现全班十二个女生居然有六个人都买了那款手机，后来被称为我们班的手机。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1513,"手机用了两年多以后，在前不久一次非常不幸的事件中，我失去了它。
","手机用了两年多以后恩，在前不久恩一次非常不幸的事件中，我失去了它。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1514,"我从家回到单位的宿舍看到宿舍的地板比较脏，我就想起身去拖一拖地。
","我从家回到单位的宿舍恩看到宿舍的地板比较脏，我就想起身去拖一拖地。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1515,"拖完地之后，就去洗了洗拖把。
","拖完地之后，就去洗了洗拖把。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1516,"由于我们宿舍没有单独的卫生间，要去公共的卫生间去洗拖把，我没有想那么多就开着门就去洗拖把了，没想到我回来发现放在桌上面的手机已经不见了。
","由于我们宿舍的，由于我们宿舍没有单独的卫生间，要去公共的卫生间去洗拖把恩我就谁知道，我没有想那么多就开着门就去洗拖把了，没想到我回来发现放在桌上面的手机已经不见了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1517,"刚开始的时候并没有想起来，就是突然间想起要用手机的时候，发现它已经不见了。
","刚开始的时候并没有想起来，就是突然间想起要用手机的时候，发现它已经不见了。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1518,"我当时就觉得有点情况不对，就想起来用固定电话拨一下我的手机，果然手机已经关机，这时候已经意识到我的手机被偷了，我已经失去它了。
","然后我当时就觉得有点情况不对，然后就想起来用手用固定电话拨一下我的手机，果然手机已经关机，恩这时候已经意识到我的手机被偷了，我已经失去它了。
",D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1519,"当时真的非常气愤，我打了很多电话跟很多人倾述，也包括我的父母。
","当时真的非常非常气愤，我打了很多电话跟很多人倾述，也包括我的父母。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1520,"但是怎么办，这年头丢手机的事件已经太多了，丢了就丢了，只好再买一个。
","但是怎么办呢，这年头丢手机的事件已经太多了，丢了就丢了，只好再买一个啦。
",D,"['F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1521,"在经过一段时间的考查之后，我又看中了索尼爱立信的手机，他的手机经过用的人评论，质量也很好，他的一款手机从床上掉下来，好几次都没有坏。
","恩在经过一段时间的考查之后恩，我又看中了索尼爱立信的手机，他的手机经过用的人恩讨评论，恩质量也很好，他的一款手机从床上掉下来，好几次都没有坏。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1522,"我发现现在手机品种很多，功能也很多，我的选择也是很多，所以就决定先看一看。
","我发现现在手机品种很多，功能也很多，我的选择也是很多，所以就决定先看一看。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1523,"星期六我逛了一天，看了好几款手机，还看了摩托的几款手机，后来我觉得还是索尼爱立信的比较适合我，我也比较喜欢。
","星期六在索尼爱立信那边我逛了一天，恩看了好几款手机，还看了摩托的几款手机，后来我觉得还是索尼爱立信的比较适合我，我也比较喜欢。
",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1524,"虽然它的机型我比较喜欢，但是考虑到它的功能还有有待进一步增强，所以我决定选用它的另外一款手机。
","但是考虑到原来的那款手机，虽然它的机型我比较喜欢，但是考虑到它的功能还有有待进一步进一步恩增强，所以我决定选用它的另外一款手机。
",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1525,"那一款手机是一款黑色的，它带摄像头有三十万像素，还有四十和弦音，这些我都喜欢。
","那一款手机是一款黑色的，它它带摄像头有三十万像素，还有四十和弦音，这些我都喜欢。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1526,"就是它的内存小了一些，只有十几兆，我想存几首MP3会比较困难。
","恩就是它的内存小了一些，只有十几兆，我要我想存几首MP3恩会比较困难。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1527,"还是考虑到价格承受能力，我决定还是买了那款手机。
","恩考虑到还是考虑到价格承受能力，我决定还是买了那款手机。
",D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1528,"那是一款黑色的我还是很喜欢它的，在后来用的过程中发现它还是功能都还比较全，想来也比较方便。
","那是一款黑色的我还是很喜欢它的，在后来用的过程中发现它还是恩功能都还比较全，想来也比较方便。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1529,"我的话题是建身和减肥。
","嗯我的话题是建身和减肥。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1530,"在我的印象中，健身和减肥实际上是一个意义，对男的来说叫健身，对女的来说叫减肥。
","在我的印象中，健身和减肥实际上是一个意义，恩对男的来说叫健身，对女的来说叫减肥恩。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
1531,"我觉得健身和减肥最根本的还是从运动和控制饮食开始。
","我觉得健身和减肥最根本的还是从恩运动和控制饮食开始。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
1532,"运动主要是有氧运动和机械运动。
","恩运动主要是有氧运动和呃机械机械运动。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F']"
1533,"有氧运动，比如跑步，跳绳，游泳。
","恩有氧运动，比如说就是跑步呃，跳绳，游泳。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
